"","prior","estimate","bf01"
"1","normal(0, 10)",-0.20098215750719,27.9626685167857
"2","normal(0, 5)",-0.198170963566167,15.010854423792
"3","normal(0, 1)",-0.193022897697894,3.0827737636944
"4","normal(-0.2, 10)",-0.200701881239437,30.0126133786583
"5","normal(-0.2, 5)",-0.194308750545299,14.7450496854566
"6","normal(-0.2, 1)",-0.199366099525747,3.10807599707913
