"","prior","estimate","bf01"
"1","normal(0, 10)",-0.122604802338827,49.9500318184311
"2","normal(0, 5)",-0.121333507902646,24.3222585866697
"3","normal(0, 1)",-0.11841747465626,5.23144385274924
"4","normal(-0.12, 10)",-0.124386470968752,47.6397763560749
"5","normal(-0.12, 5)",-0.122876300298683,23.9080103298655
"6","normal(-0.12, 1)",-0.124419995505184,5.06736532858631
